2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
2398	1798
